src,dst,weight,relationship
1164038954,-8037035914734649953,1,mention
1164038954,-1830407143689409819,1,mention
1164038954,3791789439335434680,1,mention
1167316106,833252026588037242,1,mention
1169382342,-5467731512898081885,3,mention
1169382342,-4453603835927594485,3,mention
1169382342,-4083483108802240496,3,mention
1169382342,-2407414367982382713,3,mention
1169382342,1466739203416329942,3,mention
1169382342,1485107862868270225,3,mention
1169382342,4787678658316918184,2,mention
1169895661,-7372273114162433903,1,mention
1169895661,7764999888337861376,1,mention
1172000148,-6014582818893159483,1,mention
1175532374,-1860293907134111602,1,mention
1180186974,3077009821772846913,1,mention
1181984810,-4965601476746112287,1,mention
1181984810,-2913793269709629049,1,mention
1181984810,4180005561132775987,1,mention
1182812089,-4010718435730230718,1,mention
1182812089,7120513027622922916,1,mention
1183254864,4351889474036206172,1,mention
1185175076,-1140270010868527220,2,mention
1185175076,8182572429495795679,1,mention
1185175076,8923545537668900011,1,mention
1186579326,-3730232769082465648,1,mention
1186579326,2508313144408980553,1,mention
1187098998,5339575888256236830,1,mention
1187537922,-3273491636865442086,1,mention
1189604124,7342651461270014200,1,mention
1190104796,-4114475677968748140,1,mention
1190659814,2954636997542801551,1,mention
1191044893,-3660987062731322667,1,mention
1192856120,-4970825298935796610,1,mention
1192856120,290583930775995859,1,mention
1192906375,-6511962203789199467,1,mention
1192906375,-1808067005535993421,1,mention
1193780617,-8618704687325372143,1,mention
1193780617,-7842628937085114530,2,mention
1193780617,-2392880088280402513,1,mention
1193780617,-1165352442007565571,1,mention
1193780617,-574094792703148950,1,mention
1193780617,1747874464246106541,1,mention
1193780617,5017547975720853151,1,mention
1193780617,6310846777139073714,1,mention
1193780617,7342651461270014200,5,mention
1193780617,8860484548616019608,1,mention
1194447878,-616510904976247477,1,mention
1195281283,1036394734440580543,2,mention
1196616440,-5840521132476907850,1,mention
1196616440,-4990333540472287335,1,mention
1196616440,7675370404185151664,1,mention
1198427719,-1933080987900212173,1,mention
1204076264,-3315109493929972777,1,mention
1204076264,-2041458819168317219,1,mention
1204266409,-3532473069553925672,1,mention
1204266409,5692813260120981131,1,mention
1204266409,7936831939761660393,1,mention
1205378384,-7842628937085114530,1,mention
1205378384,7342651461270014200,1,mention
1205660022,-863399649854527820,1,mention
1205660022,-652036194361690710,1,mention
1205660022,3242397325863181160,1,mention
1215051793,-4682437106455330075,1,mention
1215278472,5195355942818965995,1,mention
1216418366,-7858501125659831978,1,mention
1216418366,-6352444671139864194,1,mention
1216418366,4968211427335248562,1,mention
1219497133,-1183311629115917332,1,mention
1219944530,-2393568821720645387,1,mention
1219944530,3415099165092319498,1,mention
1219997396,3242894210306576940,1,mention
1220811823,-326869554744786375,1,mention
1226161430,6927166848141486226,1,mention
1227312048,-4506920696124603383,1,mention
1227312048,-577094220789572838,1,mention
1227312048,2470877924790382565,1,mention
1228192165,4302153148216421757,1,mention
1230740786,-8751209411632660457,1,mention
1230740786,-6177984281614404674,1,mention
1230740786,-3009667835117393636,1,mention
1230740786,7869244161906902363,1,mention
1232067242,-7608927418563235765,1,mention
1232067242,-6342041370305146937,1,mention
1234787947,-5576292082436877517,1,mention
1236115837,5090259187774030805,1,mention
1236533563,-5011727010054116362,1,mention
1240028863,-5790054988714867296,1,mention
1240028863,8669544745574888072,1,mention
1241669749,7688397677204519863,1,mention
1243693399,-222660720741341162,1,mention
1243951297,-4677464393830137675,1,mention
1251792710,2891899655330101590,1,mention
1251945734,-6982535111676287964,1,mention
1251945734,-4399575963111831697,1,mention
1251945734,6458066937137408742,1,mention
1251945734,7190118991385477892,1,mention
1252644810,-3991096617128896046,1,mention
1254065863,3139699648197097346,1,mention
1257355178,6640457681757810720,1,mention
1257549163,-424889749480326636,1,mention
1257959892,6982077227296586226,2,mention
1258954933,2621255731836181495,1,mention
1260617916,-4035264340147504576,2,mention
1260617916,-1658325763021411484,1,mention
1260617916,3243937480113381287,1,mention
1260617916,3997850082965339352,1,mention
1260617916,4680020824925894434,1,mention
1260617916,5757851857993439273,1,mention
1263897847,4217039720373922746,1,mention
1264572464,-8111659515726583931,1,mention
1264572464,-6610762321892405961,1,mention
1264572464,-4799183745840199685,1,mention
1264572464,-4740475989768142215,1,mention
1264572464,-1589804234523789016,2,mention
1264572464,265322711051073443,5,mention
1264572464,5056262325806917316,1,mention
1264572464,5823266807459806202,1,mention
1264572464,8939337558425341736,1,mention
1265161945,4127482685729477183,1,mention
1274683706,-6511962203789199467,1,mention
1274683706,-1808067005535993421,1,mention
1276024356,8277204024066861934,1,mention
1277628199,2915697084577218126,1,mention
1278841860,-2169160476908211799,1,mention
1279976640,-8677033556587376787,1,mention
1280187702,3649835045517725634,1,mention
1283167465,-2305466307498163841,1,mention
1283167465,290583930775995859,1,mention
1283784692,-5972919549935264367,1,mention
1283784692,-4507929266438385537,1,mention
1283784692,-1058557441326276590,1,mention
1284135584,-5283956111643853363,1,mention
1284533990,6882217862044346757,1,mention
1284533990,8790354041747623722,1,mention
1291795656,-3448366520050878942,1,mention
1296251124,-2624486331340878271,1,mention
1299394213,-6120485853013628088,1,mention
1301071730,5814178408451405734,1,mention
1304968112,-3442980512273005598,1,mention
1304968112,-2676991284293145902,1,mention
1304968112,2404024943305002230,1,mention
1304968112,4017773508992091385,1,mention
1304968112,4031509080649495307,1,mention
1304968112,7866540109084092309,1,mention
1304968112,8855566486364136558,1,mention
1310209976,-7009037414658777637,1,mention
1310209976,6236479469012397031,1,mention
1310209976,8502620841066880091,1,mention
1310970679,4239292349243664800,1,mention
1314974208,701076776700233318,1,mention
1315331190,-2415850523220357905,1,mention
1315331190,171120564188501407,1,mention
1315331190,4852623389128696375,1,mention
1317058332,-6752416990810242559,1,mention
1317058332,-3970331510671719418,1,mention
1317255619,625065064130635683,1,mention
1320059990,-6064184479951512904,1,mention
1320059990,-5869937938731852565,2,mention
1320059990,8587835834564675660,1,mention
1320481746,2047706221734673946,1,mention
1320842954,-3499662095337622573,1,mention
1321299637,606022991048796691,1,mention
1323103063,3696132960570327387,1,mention
1327083288,-1091258672034715424,1,mention
1327083288,7306432540935052533,1,mention
1327083288,7723015110545849841,1,mention
1334520595,-1441948593164900761,1,mention
1334551939,-1997621020098348985,1,mention
1335111950,6927166848141486226,1,mention
1337114959,-2058090052224165560,1,mention
1337250006,-6815316900467966981,1,mention
1337250006,-574094792703148950,1,mention
1337250006,2320161964357921899,1,mention
1341462944,-7365048108170405373,1,mention
1341462944,-5749857806953025755,2,mention
1341462944,-2761965635110283623,1,mention
1341462944,2155244562220970207,1,mention
1344446923,7764999888337861376,1,mention
1346756418,-6488531879002529101,1,mention
1346756418,-3121883993006613412,1,mention
1346756418,-842423722421711645,1,mention
1346756418,3984625810336582846,1,mention
1347561192,-6466279620300996299,1,mention
1349008914,-2240294282056601200,1,mention
1349008914,1637808043962167815,1,mention
1349008914,1928247141404846809,1,mention
1349008914,6935943393500502586,1,mention
1349008914,8004104164794836532,1,mention
1352936652,-2470492991586864516,1,mention
1352936652,8329022571926366249,1,mention
1352936652,8880108894451215152,2,mention
1356896318,-6399588760749096667,1,mention
1356896318,-1733398570513232553,1,mention
1356896318,2334559188769298239,1,mention
1364747348,4281801304737619227,1,mention
1364918233,-3100972125917763175,1,mention
1366239883,-7790495841111699365,1,mention
1367227718,228013921231597536,1,mention
1367853685,7342651461270014200,1,mention
1370063970,-2584517089576242433,1,mention
1370063970,506386396564467595,1,mention
1370300701,1475393667618934505,1,mention
1370300701,1508128125878253858,1,mention
1370300701,7342651461270014200,2,mention
1373003899,7841601282088304371,1,mention
1373003899,8994058203189534749,1,mention
1374637550,-9038319261318692123,1,mention
1375185360,276019332944513449,2,mention
1375560278,1968623189664132945,1,mention
1375560278,7342651461270014200,1,mention
1379009748,2781951285818864792,1,mention
1381899128,-8558595869592766130,1,mention
1385397686,7342651461270014200,1,mention
1386808813,-9185320053699676324,1,mention
1386808813,2685973390752271011,1,mention
1386808813,5400794186589658627,1,mention
1386808813,5943815987184209541,1,mention
1387006716,-7433070039573595852,1,mention
1389754730,-8006177077587262509,1,mention
1389754730,-1906701491647442353,1,mention
1395720890,9038223688870711833,1,mention
1396368162,-5020070967316243935,1,mention
1396368162,-3811333509932511655,1,mention
1396368162,-2820408681946861369,1,mention
1396368162,-935668988067193760,1,mention
1396368162,1498612317225179545,1,mention
1396368162,1926169919837833220,1,mention
1396368162,2974608293087241773,1,mention
1396368162,3346915142475663995,1,mention
1396368162,3810531027044149607,1,mention
1396368162,4782187117058917492,1,mention
1396368162,5034968140303040708,1,mention
1399311012,3052230207841029426,1,mention
1408857354,-4430244658113064539,1,mention
1412615804,-8181641755544286610,1,mention
1412615804,-6313911604234010603,1,mention
1412615804,-2006580188542726267,1,mention
1412869933,8306705796474442900,1,mention
1422641600,-6589217446254816979,1,mention
1429916701,4632301711644868839,1,mention
1429916701,7342651461270014200,1,mention
1430071262,-7404889198750224066,1,mention
1430375412,-1339880479137054909,1,mention
1433049804,-8236031933906096753,1,mention
1433682146,-7608927418563235765,1,mention
1433682146,-6342041370305146937,1,mention
1437056107,-1717603843059894074,1,mention
1437056107,337926999142964603,1,mention
1437056107,1424633500805630179,1,mention
1437056107,6880444416603372903,1,mention
1437056107,7345602614675358367,1,mention
1443680952,2004960591491818680,1,mention
1443680952,4256978234568739139,1,mention
1443680952,4637556655824668299,1,mention
1448256410,704295137609282732,1,mention
1449085322,4326113494107178993,1,mention
1449085322,8688790733294586350,1,mention
1452224784,-8087228130300601650,1,mention
1452224784,-6085702479995690040,1,mention
1452224784,1549226903401009729,1,mention
1452224784,3360760510389201245,1,mention
1452224784,8918023774099425970,2,mention
1453825340,-2547137836881010859,1,mention
1453825340,2509771930996449460,1,mention
1456331970,-6510949480064374399,1,mention
1457586187,-7831124195134484793,1,mention
1457586187,-7372273114162433903,1,mention
1462795398,-1290428705479841375,1,mention
1463582652,-7888098443437473659,1,mention
1463582652,-324765163468136103,1,mention
1464258434,-3149007627310033520,1,mention
1465205899,-2955413419725427370,1,mention
1473703796,7288206484540709485,1,mention
1479188036,-7564140931507837601,1,mention
1480462328,5690154947345343200,1,mention
1488352880,-5497618615549050106,1,mention
1488352880,6982077227296586226,1,mention
1490325918,-579447009871878000,2,mention
1490325918,1682438425113013883,1,mention
1490325918,6611408806744700529,1,mention
1496796704,-4754679118032400052,2,mention
1496796704,4102338543959349939,1,mention
1496796704,8152060588917875810,2,mention
1496888209,2364282360254317145,1,mention
1499038580,-270434304908881201,1,mention
1511017759,227649952298369080,1,mention
1511017759,4968211427335248562,1,mention
1514159575,7893763833629867640,1,mention
1516176810,7675370404185151664,1,mention
1518019460,-1583598421364010022,1,mention
1519723124,2389976840699990609,1,mention
1519723124,4521245215608894977,1,mention
1534030591,-2914769593558860305,1,mention
1537004713,6982077227296586226,1,mention
1538681755,8364550292801510336,1,mention
1543225994,-8478983998993229277,1,mention
1543389547,-6631316574497033427,1,mention
1543389547,5912446816153941462,1,mention
1545817196,-7576213088404613328,1,mention
1546203644,-5438074797975781452,2,mention
1547561378,5171172861578793639,1,mention
1555373676,-4891563264129937499,1,mention
1555373676,1099882513960436571,1,mention
1556491195,2403769246055280209,1,mention
1556491195,3283364287924949208,1,mention
1557730285,-1965973748935548916,1,mention
1557967051,-2036122451598911904,1,mention
1561023786,-24022543002678168,1,mention
1563356755,-6329015563868457029,1,mention
1563356755,-4937116932486098942,1,mention
1563356755,-4527907174389317149,1,mention
1563356755,5966775414730210620,1,mention
1566803234,-2392880088280402513,1,mention
1566803234,-1165352442007565571,1,mention
1572129602,-8962276325035582654,1,mention
1572129602,-6672995788068780065,1,mention
1572129602,1480733112299830453,1,mention
1573620055,-1515293094002141325,1,mention
1579922448,2155244562220970207,1,mention
1580473561,-5283956111643853363,1,mention
1585951693,-4515273581234284176,1,mention
1586235498,4679473200338137905,1,mention
1586235498,6060412745959085149,1,mention
1591695175,-9080660042832659079,1,mention
1593062018,-1282700476243269356,1,mention
1596384889,9193003739091688115,1,mention
1598456107,-5792076472916291781,1,mention
1601282016,-4304331198926808979,1,mention
1601282016,-1435977237509338139,1,mention
1601282016,1148587708486674474,1,mention
1605364316,7629462253634964677,1,mention
1608309858,-7185844002901422770,1,mention
1608309858,-3842820309206382511,1,mention
1612479697,-5021660727832661695,1,mention
1612479697,5946623626515639928,1,mention
1612753232,-5108614923892733189,1,mention
1620754188,-2624486331340878271,1,mention
1620754188,3415099165092319498,2,mention
1625285929,-4587277882162943395,1,mention
1626983246,-5664074073182360601,1,mention
1632482760,-3360207291741214038,1,mention
1632482760,5287511554863476953,1,mention
1632546822,7764999888337861376,1,mention
1635452532,87561681711447737,1,mention
1643046553,-1004034382526071566,1,mention
1643046553,1136707516877573744,1,mention
1651145281,1185216208918537215,1,mention
1651533518,-9182697603437890682,1,mention
1651533518,-5207400383637758986,1,mention
1651533518,-267436500448112855,1,mention
1655445397,-9027688543596942249,1,mention
1655445397,-5969063087267562491,1,mention
1655445397,5509116274757728210,1,mention
1656227935,-4020493736131509282,1,mention
1658117701,-4492833562194918558,1,mention
1659473750,-437346862322256899,1,mention
1659473750,1488278803992999596,1,mention
1659473750,1706126452829586146,1,mention
1659473750,7342651461270014200,1,mention
1665304644,-1136644773711544541,1,mention
1678429722,-3758331992064232503,1,mention
1685598642,-1548746887172038840,1,mention
1688469204,-8629840472396298474,1,mention
1689445110,-2761965635110283623,1,mention
1690928773,-6550685666443571346,1,mention
1699359564,9161436400870706649,1,mention
1702951794,5269009632252103335,1,mention
1705231542,7783034419945261954,1,mention
1716005905,-1523903659884970354,1,mention
1716005905,301792664954559173,1,mention
1716005905,409022533881820352,1,mention
1720513681,5513099369698477553,1,mention
1720513681,5976807918712879935,1,mention
1726225616,-6426774076361533311,1,mention
1726225616,-848833415264393496,2,mention
1726225616,-324765163468136103,1,mention
1726225616,4017900330662271773,1,mention
1728225542,2628278379254653123,1,mention
1732467540,-7292502301923301841,1,mention
1733471058,-5324200664104614187,1,mention
1733471058,-58355079256525564,1,mention
1733471058,6507548509784817838,1,mention
1734343080,-461762302061976724,1,mention
1734343080,1788344992762639433,1,mention
1734343080,8407431991148747654,1,mention
1734783068,4694963843696154080,1,mention
1734908142,227649952298369080,1,mention
1734908142,769468369362748268,1,mention
1829489749,1908373313217287010,1,mention
1851404804,651759092769240975,1,mention
1857326258,6915477364875336223,1,mention
1860617047,-4895472727951267630,1,mention
1860640794,1793148052564816000,1,mention
1871088685,8929540946289257023,1,mention
1872166160,-9158839903042369532,1,mention
1890955496,6310846777139073714,1,mention
1900493299,-2840700268825345423,1,mention
1901074027,5306409166521358014,4,mention
1901295348,-6006980807337965344,1,mention
1912230979,6873977994177767577,2,mention
1917503713,-2517285693201355102,1,mention
1917503713,5447078467533633319,1,mention
1917855938,4441447386757733744,1,mention
1919864077,2027972328132446651,1,mention
1923621890,-155380938469652585,1,mention
1927158368,3051414273834207598,1,mention
1927158368,4847959035963889243,1,mention
1930613306,7005248615458571695,2,mention
1934076678,-1294844463181254689,1,mention
1934076678,264622298777282390,1,mention
1934076678,4567044149002695799,1,mention
1938254768,-5137121569656218632,1,mention
1938400746,-2407586250705060501,1,mention
1940424086,-3352525123705598912,1,mention
1944861764,-3017431974323207178,1,mention
1955041746,-7608927418563235765,1,mention
1955041746,-6425800684998800169,1,mention
1955041746,1235136259847607542,1,mention
1960200727,-3561942399423626180,1,mention
1960684897,-6647426517638731669,1,mention
1964240328,1189179598003581361,1,mention
1969013042,274634485988458731,1,mention
1969148101,-4394106417886417416,1,mention
1969148101,1902182031485390689,1,mention
1972786862,5705899238865820601,1,mention
1975150249,-5468589195264343423,1,mention
1975150249,-4549049902737220426,1,mention
1975150249,-2968871377716693877,1,mention
1975150249,663990349410755321,1,mention
1975150249,1402520496424491153,1,mention
1975150249,3323131815117789982,1,mention
1975150249,3957990023036640989,1,mention
1975150249,5217014633469265440,1,mention
1975150249,6764904026070606490,1,mention
1975150249,7122240676079611538,2,mention
1975150249,7516438266497085136,1,mention
1976765053,5812956499868176425,1,mention
2149443581,-1808067005535993421,2,mention
2149665647,-8173551244711905792,1,mention
2149665647,551108140371836000,2,mention
2149665647,650461730583578850,1,mention
2149665647,5419942042688244292,1,mention
2149665647,8101634449475808790,1,mention
2150026569,-1589804234523789016,1,mention
2150341105,-6511962203789199467,1,mention
2150341105,-1808067005535993421,1,mention
2152666592,-7487764887257128421,1,mention
2156447281,-893124046502262134,1,mention
2157047308,-7757668039892887295,1,mention
2157047308,-6313911604234010603,1,mention
2158797775,-2976314003599534788,1,mention
2164271857,-7755282842275830215,1,mention
2164271857,-326869554744786375,1,mention
2164271857,-2145227036129948,1,mention
2166570035,-7250111293960277644,2,mention
2170527625,-336477792057927127,1,mention
2172112793,-3189122153152889572,1,mention
2172547065,-4855188360781179204,1,mention
2173989512,-2239889297320542576,1,mention
2173989512,3354861976271772574,1,mention
2174516424,-8918848588881191533,1,mention
2174516424,496284578264031187,1,mention
2174516424,4372375158074734215,1,mention
2180358188,-8286092442849270235,1,mention
2180358188,-7779723441141911262,1,mention
2180358188,4280381470247559638,1,mention
2180427250,2891899655330101590,1,mention
2180550020,-5966857677526987062,2,mention
2180550020,-3225265851377866525,1,mention
2180550020,-1690493584041585593,1,mention
2180550020,6545210519899528440,1,mention
2180562136,-2885533062063431413,1,mention
2183608347,-8243939332182488034,1,mention
2183608347,-7399464739409742546,1,mention
2183608347,-7346036933813134566,1,mention
2183608347,-4329063397149005585,1,mention
2183608347,-3388634616142383500,1,mention
2183608347,-1923326964066361474,1,mention
2183608347,-1793605345579050314,1,mention
2183608347,720432190105338937,1,mention
2183608347,2401220898632404121,1,mention
2183608347,4483266872024349885,1,mention
2183608347,6148359743486507131,1,mention
2183608347,8212721869060891071,1,mention
2185023238,-9174847659822132281,1,mention
2185023238,3371824114951023666,1,mention
2186615856,-58355079256525564,1,mention
2186615856,6982077227296586226,1,mention
2186888442,4441663839516090103,1,mention
2187512267,-7383128498212563631,1,mention
2188426941,-6133020982791603166,1,mention
2189753447,-176920019373494611,1,mention
2194149244,5261744050836353880,1,mention
2194149244,9111656926708458828,1,mention
2194263917,-5966857677526987062,1,mention
2194263917,-1085962252191072904,1,mention
2194263917,-326869554744786375,1,mention
2194263917,1287559652897740976,1,mention
2194263917,4418975627452883749,1,mention
2196515095,-5022225773311359652,1,mention
2196515095,6812534612234379969,1,mention
2196515095,7958285845594088874,2,mention
2196515095,7971914586876058223,1,mention
2199403235,-8677033556587376787,1,mention
2203586693,-891036396304979763,1,mention
2205653976,-1390664101137637161,1,mention
2207176598,-1717603843059894074,1,mention
2207603119,-6499600013139261518,1,mention
2211040810,-7278801915223701433,1,mention
2211040810,5761639047607301919,1,mention
2212330105,-4855188360781179204,1,mention
2214103781,1287559652897740976,1,mention
2216179636,-6881795966596693479,1,mention
2216179636,-5576292082436877517,1,mention
2216179636,-4191275399390514654,1,mention
2216179636,-2545063507577590624,1,mention
2216179636,290583930775995859,1,mention
2216179636,1697731816485479392,1,mention
2216179636,1971378358984814696,1,mention
2216179636,6262869063016871459,1,mention
2216179636,7450159898212709195,1,mention
2216179636,8708536428862784617,1,mention
2217474294,3265534453215483217,1,mention
2223991277,8740066763656025825,1,mention
2224974581,-3148341204792020870,1,mention
2227214903,8779532778469629597,2,mention
2229115235,8459625421877772228,1,mention
2232075885,-2475043691784464307,1,mention
2233028255,-6476502444939736616,1,mention
2236347370,-7404889198750224066,1,mention
2237231593,4454049089072636348,1,mention
2238810722,-749227956078014769,1,mention
2238810722,4867209163497922237,1,mention
2240593940,-5287645639348204341,1,mention
2243083691,4662673783722375426,1,mention
2244918035,-1478269280260814641,1,mention
2250109702,1269592469633442916,1,mention
2250109702,2155244562220970207,1,mention
2250787666,4847959035963889243,1,mention
2251943851,-8192310624518530138,1,mention
2251943851,-2771505648576995379,1,mention
2251943851,-2052428268546231912,1,mention
2251943851,-1026523214093532179,1,mention
2251943851,3173842252855598773,1,mention
2251943851,6649847847300766248,1,mention
2252090852,3329506721072104073,1,mention
2264935296,-4184847173304806782,1,mention
2272932991,-2269572849718182875,1,mention
2273700805,-3787401568826258067,1,mention
2274787244,-1790520218782521829,1,mention
2276032819,-7713440914794612620,1,mention
2283375104,-8666756240112408863,1,mention
2283453738,-7273871077336681117,1,mention
2284006748,7634518533892244647,1,mention
2285619298,269381850512378796,1,mention
2288157877,5772897471167843565,1,mention
2290323661,-794063977943692840,1,mention
2290621204,-5324200664104614187,1,mention
2292045232,-5468589195264343423,1,mention
2292045232,-4549049902737220426,1,mention
2292045232,-2968871377716693877,1,mention
2292045232,663990349410755321,1,mention
2292045232,1402520496424491153,1,mention
2292045232,3323131815117789982,1,mention
2292045232,3957990023036640989,1,mention
2292045232,5217014633469265440,1,mention
2292045232,6764904026070606490,1,mention
2292045232,7122240676079611538,1,mention
2292045232,7516438266497085136,1,mention
2292547820,-232180486753180878,1,mention
2292547820,7651485008839272829,1,mention
2294330182,-1353572588890398228,1,mention
2295940746,-3918477549263432758,1,mention
2298109566,8163000215400997351,1,mention
2300115365,3772055554101221492,1,mention
2300163407,-6960186199929210487,1,mention
2301713838,-101794075298637166,1,mention
2301713838,870087894439392601,1,mention
2301836491,3990605498597768413,1,mention
2307090656,7352994991204618322,1,mention
2314130731,-172405346689016610,1,mention
2317784647,9108100800878315689,1,mention
2318750344,-1261028952947505250,1,mention
2323994552,-441862611096591629,1,mention
2325767592,-5017043542452509786,1,mention
2325767592,-3471601126651707991,1,mention
2325767592,-1196298956374535480,1,mention
2325767592,-519345528998820031,1,mention
2325767592,1259536928187026737,1,mention
2325991760,-4020493736131509282,1,mention
2327665704,-8575813081477618017,1,mention
2327665704,-368926129404863226,1,mention
2328471661,-7881485095065382169,1,mention
2331707116,1789924838269772569,1,mention
2331707116,3649835045517725634,1,mention
2333859956,-2810401279248828949,4,mention
2333859956,6333662015411544890,1,mention
2340694608,-2896019286135667933,1,mention
2340694608,6342907329013370782,1,mention
2343512623,-1497376902237248796,1,mention
2348699587,7846431570822938244,1,mention
2349348009,-1171446876580590513,1,mention
2349348009,8391254638211832014,1,mention
2350669087,271273442205013296,1,mention
2351314486,-2881450580923252997,1,mention
2355256140,8775745183562530776,1,mention
2360519002,-7576213088404613328,1,mention
2360519002,4418975627452883749,1,mention
2361364791,-681713677485057999,1,mention
2362344458,-5822311651057053284,2,mention
2362344458,-3121883993006613412,1,mention
2362344458,-893124046502262134,1,mention
2367721984,-4648613979382151824,1,mention
2368749692,-6896142639794129911,1,mention
2368749692,-4714579137483190055,2,mention
2368749692,-2522385408080975652,1,mention
2368749692,-1965973748935548916,1,mention
2368749692,4543725011366305305,1,mention
2368749692,6472061041759093139,2,mention
2369010655,-3724357122152015904,1,mention
2369010655,-544276045422810155,1,mention
2371021127,-7157595446735026210,1,mention
2371098694,-101794075298637166,1,mention
2371341754,-446617248981342330,1,mention
2371523049,-6363293682237017156,1,mention
2373026109,7277244278055374833,1,mention
2374360657,6415795250973717888,1,mention
2382481657,-7608927418563235765,1,mention
2383048839,-1978680365626561287,1,mention
2383048839,6730539028932937747,1,mention
2388411209,4187135639856477487,1,mention
2391826305,-6933347426829048552,1,mention
2391826305,-3394078908095607243,1,mention
2391826305,-1184598876272016417,1,mention
2391826305,-342947781203825002,1,mention
2391826305,1577666579001158886,1,mention
2400443639,-4056258842272851071,1,mention
2400520035,5946623626515639928,1,mention
2403098170,8766509621783005884,1,mention
2405656973,-2315900378010015177,1,mention
2405656973,2781394050555627232,1,mention
2405656973,3203758667162861550,1,mention
2408803254,3639413545182225028,1,mention
2412250760,5217014633469265440,1,mention
2416229854,-9062531154408093849,1,mention
2416229854,-1644619980720964787,1,mention
2416229854,7112696212816248414,1,mention
2419472748,1968623189664132945,1,mention
2421070245,-8981398845229745629,1,mention
2421070245,-6476502444939736616,1,mention
2421070245,3950092652270197404,1,mention
2421280463,-228729929859070904,1,mention
2422948720,-4766948651878686681,1,mention
2427072883,2251845244604321409,1,mention
2430765871,-6090890771970835331,1,mention
2430765871,118385095401281692,1,mention
2432146794,-2449092445365220133,1,mention
2434174828,7342651461270014200,1,mention
2436078541,-5897558901699379597,1,mention
2436078541,1746916922664004518,1,mention
2437403432,-2470492991586864516,1,mention
2437403432,8329022571926366249,1,mention
2437403432,8880108894451215152,1,mention
2438105965,-1198736148924898482,1,mention
2438105965,-782919538729740156,1,mention
2440683700,7342651461270014200,1,mention
2445933164,6080113832677595184,1,mention
2445933164,8703697026358555982,1,mention
2454172449,-424889749480326636,1,mention
2457027307,-8994290015938652484,1,mention
2457027307,-1314962316908734523,1,mention
2462314591,3243937480113381287,1,mention
2462314591,3523830311599990312,1,mention
2462314591,7342651461270014200,1,mention
2462543309,-4344624003871596319,1,mention
2462543309,8035132605833681626,1,mention
2466339133,7745459578407181437,1,mention
2469328419,-8066731578119206346,1,mention
2469328419,-3363953534053153079,1,mention
2469328419,7774204625660029702,1,mention
2482307306,-6700329451089686632,1,mention
2482307306,-4000212945795325539,1,mention
2482695150,1385507379964118586,1,mention
2484573942,-9193449725659170481,1,mention
2484573942,-4506920696124603383,2,mention
2484573942,2470877924790382565,2,mention
2484573942,5258227096327861136,2,mention
2491534261,-8759252121653753262,1,mention
2498393796,-5745040237092729863,1,mention
2498393796,-2976314003599534788,1,mention
2498393796,7342651461270014200,3,mention
2498393796,8802676191856868254,1,mention
2502741000,-8777866366490955263,2,mention
2502741000,-7193633961130049856,1,mention
2502741000,-5136102599330416174,1,mention
2502741000,-3151297439489691812,1,mention
2503575639,-2492870011798426126,1,mention
2504046012,4592222479598687472,1,mention
2506846238,6017138904376562001,1,mention
2508637722,-1583598421364010022,1,mention
2508637722,3283364287924949208,1,mention
2510507509,-2063237370927453784,1,mention
2512173624,-7576213088404613328,1,mention
2512173624,-7463963330586255222,1,mention
2512612640,4859485252185804989,2,mention
2515003797,-535976893256056328,1,mention
2518556712,4498588415593081012,1,mention
2518556712,5192554935495618746,1,mention
2518556712,7027406196997680842,1,mention
2519304298,-2501111217782464013,1,mention
2521805015,-5606891013289586405,1,mention
2523658810,3832668494871910751,1,mention
2524453508,-4125660456168865970,1,mention
2524453508,-3054005711789913290,1,mention
2524453508,-640132616531496707,1,mention
2524453508,-464875150287944460,1,mention
2524453508,516027258046061107,1,mention
2524453508,2265335278752394847,1,mention
2524453508,3494267759508546670,1,mention
2524453508,3610923240757368745,1,mention
2537193867,-3961337295927676869,1,mention
2537193867,-1912673326764907685,1,mention
2537193867,546510600636273245,1,mention
2537193867,5557615886239200693,1,mention
2540004219,-3149086232160187101,1,mention
2540004219,-2769058242241946163,1,mention
2540004219,6592135712108579366,1,mention
2540004219,9161971020549016866,1,mention
2559910725,6262869063016871459,1,mention
2559910725,8235113809607584744,1,mention
2561938850,6557438247528659938,1,mention
2565073397,5347199675836981525,1,mention
2565590743,-58355079256525564,1,mention
2568712240,-6933347426829048552,2,mention
2568712240,-4386348501482974990,1,mention
2568712240,-4059406019444121723,1,mention
2568712240,174470156049646424,1,mention
2568712240,625065064130635683,3,mention
2568712240,4339324885254533450,1,mention
2568712240,4765320987055222533,2,mention
2568712240,5109655956591866758,1,mention
2568712240,8038260393195208430,1,mention
2569317483,4248368989060250595,1,mention
2570243375,-7588730628311321810,1,mention
2572024416,-2691080985000209963,1,mention
2572024416,-2217586431427061131,1,mention
2572024416,-903792246006695944,1,mention
2572024416,6222216943339378709,1,mention
2572024416,6309186978756309941,1,mention
2576093422,-574094792703148950,1,mention
2576093422,729967330725292670,1,mention
2576093422,7342651461270014200,2,mention
2578830248,-8195435643736431736,1,mention
2578830248,-6552955803666761795,1,mention
2578830248,-6471118646296668496,1,mention
2578830248,-3854081592016573225,1,mention
2578830248,-3811625060196866154,1,mention
2578830248,-3781069897556857722,1,mention
2578830248,-3312135290631785827,1,mention
