user,node_hash,weight
435848514,-3342915567845308834,1
436230438,2695516202151508778,1
436563519,4451070425475905077,1
436943169,-3980225046620865514,1
436989962,-4804942300440533931,1
437418957,-780438264178393660,1
437485466,6550947306725375436,2
437513705,-6600721265446242841,1
437586573,8927843016470205633,1
437832290,5577392296656830036,3
438438997,-3752127676600669839,1
438601393,3741034694745537192,1
438646749,-7270215184058578242,1
439405255,245484680383323581,1
439590472,1826467194511952557,1
440734108,-2806567688622513835,1
441377792,-2453335270562233567,1
441630166,2629011095448710401,1
441973402,-831430001921411193,1
442035429,8346727677406138714,4
442824119,4768780801089734032,1
443026764,-900589160055605589,1
443198044,-7306460879133534816,1
443866412,8642078194331260934,1
444612054,-3356208527630858778,2
444698425,-2762938417976559467,2
445473517,-192179781485812713,1
445532299,8616566892654953731,1
445563997,-862179064434415351,1
446261538,1193199463241293408,2
446412000,-288104201781066046,1
446447689,-247368554942449515,1
446464911,-6401020854620161511,1
446476983,-1500812852991902034,1
447093726,-5175133597340164949,1
448048809,5635358865282214601,1
448784921,-4171999331964638581,1
448983036,-5376196566476272215,1
449067903,-6899176939891189526,2
449147502,2452100398309599056,1
449229233,2936944187114993320,1
450112074,-1554912467512749882,1
450555112,3944084085221039292,1
451029728,-3028633669304869654,1
451241081,1324243700748244599,1
451488323,9091950228146120828,1
452318028,5130925354502950051,2
452858660,-6827827437379716134,1
452897801,618258799991762620,2
453135280,1979246372613089376,2
453147105,-7705448986128877954,1
453256001,848993004022102111,2
453851050,7676103026578617432,3
454191208,2955021281694916114,1
455624557,8252772521342626557,1
455788353,1999032105414208170,1
455897742,6042469406955017898,1
455979054,3088855757947988275,1
456531668,4461583881760445928,3
456967698,-5899916438642248026,1
456998122,99660941246493860,1
457481644,8596116795041636112,1
457583397,-5245852232184715900,1
457705480,-6694584424867167102,1
457738860,3847012247255093651,1
457945774,-7158310149814689457,1
458632561,2655030824375454169,1
459449523,9064780231246470566,3
459558301,-8330052908786585139,1
460334826,-1935414847035740606,2
460450111,8357470284543038666,1
461016354,-4889431992738725312,5
461078273,-7841607497842965364,1
461168620,3092375042817126176,2
461305154,-3990876485731542292,1
461495789,3126650580801782648,1
461535503,-486606217772052214,2
461542857,-5673874552870552525,1
462427721,-5286641774211502472,2
462958935,3306584263872300018,1
463050232,4659547934781136848,1
463718907,6918412553270575968,1
463754887,-5163290839042759561,1
464495579,4256924898082741697,1
464612109,-7513309320928712038,1
464918826,-6424675803326315831,1
465471132,5744868713374930588,2
465687749,-491516487477357443,1
465809380,7167709554233504233,2
465921722,-1258523783129060829,2
466028028,7658810520338415335,1
466085356,3674519321645010057,1
466385774,7568501987419069873,1
466583292,2714202900482899885,1
467370843,-2648953443543559071,1
467401158,5929078098296435604,1
467426048,3279053943193550926,2
468457103,3388278432578845830,1
468498166,-3330731296959151769,2
468740434,-350877930932076999,1
469343870,-2631348756877925334,1
469366673,6832947113548419,1
470030560,-519270427871385876,1
470324787,-7772883080701148268,1
470838803,-5420344728803410324,2
471026415,8228330629630175387,2
471062112,909341702095491619,1
471088584,3319527016676451873,1
471372188,-3391995123320273861,1
471504143,125188358793738846,1
471846501,1107748730844307302,1
471859605,3570732909514335978,1
472237186,-6936572860263468584,5
472321952,-4327055320079364188,1
472905491,-1779581964055882217,2
473121090,8500189675885881985,2
473801195,5303850896736936479,2
473960090,7061138745321169684,2
474251278,-5764245621502140879,1
474378179,-6151909023062995332,2
474948886,2615046358745895376,1
475234937,-7704837641783653994,1
475294808,-1566971050473530378,1
475910427,1069221052244528722,1
475948530,3976020032396924795,1
476109357,-7094326028502307623,1
476151214,7550706689638622746,1
476629630,2595244392417117010,1
476866628,-1824619033102846718,4
476940459,-6574644755996364735,2
477177727,-880922473401881580,1
478038775,5177639577104710356,1
478118219,8820580787218947225,6
478917039,8083368644153313572,2
479419893,-8837161809274386400,8
479747520,5850912327675671323,1
479810905,-5015517872014484972,3
479888447,118800848677766707,2
480310188,-8092477997662470840,1
480583014,-425410829532792010,1
480612566,2148474015300073687,1
481287765,-9018190101973223929,1
481929883,-788987436187438664,1
482231012,6889631455905683897,1
483304367,-6473529810178788851,1
483676765,5840726071955029374,1
484267765,1842910889593759773,1
484659262,-6959198484565381124,1
484798350,-8475462231116297027,2
484916341,-6131682859559900794,1
485568260,-3664341266479219580,1
485712006,-4509358035148871938,1
485766105,3283744226745988235,1
485832202,9056569851229656475,4
485900658,4375761568880686686,1
485941796,-2312050511720633732,1
486177778,-5987097484462790477,1
486199365,7134887015974841955,1
486640942,-7254719627087341931,1
486720661,-3828164066651243581,1
486753729,5290210855503166260,6
486968011,-966809504728095009,1
487885626,2412895613446313907,6
487950087,-2872514119791514731,1
488741471,607877654117022152,1
489178186,7244271762956387634,2
489519253,5427986200329288972,8
489651585,1224327099572100148,3
490117450,-2709567821632688190,1
490487882,512164734256731529,1
490663182,6683673286386298019,2
490731133,-296418249359695103,1
491137585,2301204816299934062,1
491167846,-8782528628531215812,1
491176233,-8686364013630330513,1
491357698,2543711443759446107,2
491506432,-1038465199919940159,1
491674973,4200471105566193662,1
492602588,-161775340155129211,1
492605437,-8913048778758010783,2
492967854,3153935655556741059,1
493278355,-5123017913502920513,1
493541202,8195346011674534995,1
493557776,8833896777470621936,1
493981441,6976607784089645521,1
495029321,5048520213627887843,2
495258810,2687962209396831961,1
495321287,-5726762520098600197,1
495430362,-4830586010854619561,1
495684531,7698670336479146448,1
495929146,371024668724527788,1
496150631,-6315312626021914849,1
497188910,2267533700824070973,2
497245065,-3623105689027371644,1
497278473,-4633230141530130504,1
497363133,1931477460310322319,1
497957146,-3287766730783610117,2
498215872,1126872557168735731,1
498377706,8057071062237588658,1
498731998,5531569675131746502,1
498766319,-1885993559109380324,2
499120757,6029643755828977301,2
499561762,-6706982706959430591,1
499876766,-5862771866632566459,5
499979030,-7463370797748800158,1
500033361,-9179210933184720922,4
500838879,498646611436289500,1
500885142,4431079468174730486,1
500984145,-3741296130152524724,2
501491773,2212660579287458875,1
503158393,7823858588630081528,1
503243931,6374842565985573131,1
503590431,-5851016645450651954,1
504971038,8657161598578074695,1
504980671,4864046852719591170,1
505056847,-8779819704885245295,1
505702936,5526666177400800342,1
506134717,4019376374099305258,1
508538467,-715063071248181114,1
508862182,2286771840971744151,1
509065449,-323815836633156968,2
509356418,1967329338474510532,2
510047880,-5127312857637941319,1
510079545,4321505869037739070,1
510248977,8073184849744166794,1
510678145,6232283377607255607,2
510863037,1016656299157516627,1
510878826,3717472303258824227,2
511574050,1289430702108440979,1
511750340,-156158651136856259,1
512357389,2244221233743563443,1
513041882,-6457913623566726959,1
514166302,-5551312355146331809,4
514208805,-2611148211347398115,1
514511122,6329475694319401973,1
515929952,3930622418118239653,1
516306411,9140536842119329896,2
516518949,3795529285011725339,1
518273529,6343537077741833983,1
518940492,-4562308404131432116,1
518978598,5517626757801591346,2
519513703,8074075941631089571,3
519824395,-1979806670112280168,2
520449095,6035743585236728575,1
521244220,-5494182098247936147,1
522142129,8046859143579552253,3
522411227,6295018782043204036,1
522470066,-1749536343752077650,1
523154471,-576076958443437446,1
523394825,-5660310218273751704,2
523483571,-5678487992324853344,1
523603290,-6623978456662032441,1
524224100,4572330130583960428,2
524648833,5318442347620328972,3
525479417,3769684179545998913,1
525588071,2784922140198525115,3
526473220,-118174917334043661,1
526530582,2142292076629590191,1
526692895,4379938795532710937,1
527721535,3274536782742676825,1
527991628,3105816949580020810,1
528670047,3133240578543788680,1
529576112,-1960124749531418574,1
529787529,-7568892419755491525,1
532005556,1553558927131696225,1
532164936,5422220520512693885,1
532188849,452868556460495511,1
532551857,-9075776561917517584,2
533031076,-55992136374510281,1
533690230,-2023753312305311423,4
533998080,-6412148114891486642,1
534192710,-4509395630398528611,1
534225898,-4032013437469141573,3
534525276,7841499571909442395,2
535729333,-2486101334722599890,2
535892031,1332074604743704024,1
535910746,-9077334069635843070,1
536667374,-4140930988550212329,2
536687176,31062665785108316,1
537079214,8182457644483552244,2
537084136,-6175150715719656412,2
537693714,-6860887382605738338,1
538088781,3533578226966912603,1
538276492,2108000766625629275,1
539201086,-3569713130666356697,2
539320750,-6162681768513380410,2
539341789,6906023404222703220,1
539933844,3312771627125541165,1
539962117,-1346763914047853764,2
540249132,-1328234998388837204,1
540846776,-7980084661807394302,1
541161137,-4774009931977385925,2
541184489,-8218593985086729699,2
542609273,-1964955088061355848,1
543157991,-8458372725694970785,1
543408749,4078882850901696630,3
543774554,585443089515051837,1
544941395,8336353305138943687,1
545281944,-5127066593280681141,1
545448505,7423081632002546294,1
545869488,7761236362437098800,1
545978235,7788212102143068176,1
546314660,2468603102926234435,1
547111805,2821875671988420046,1
547690420,2803748114075705,1
548402417,3521197668929246256,1
548648561,-5851821937904045225,1
548733076,-7792705538133612703,1
549017302,9056986646234619489,2
549608596,-4566083815172929859,1
550013245,-7262566847027966383,1
550102159,-6755274257903024921,1
550506522,3265047523317301829,1
550555137,7252880622183725883,4
550868599,-7826992825943104562,1
551121215,-8010851061075435161,1
551810072,-1374465749939515872,2
551973848,1583657834192978267,5
552168790,1568919130861212272,2
552310211,1834060698484205991,1
553370995,7889407762609517888,1
553421680,8293776147401079337,1
553524655,-6193080976488676057,1
553626366,-4412121984011331151,2
554442939,1385813639499478592,7
555043645,-8604282458377168335,1
556916371,3173054120578142926,1
556966481,5477314432733020870,2
557121575,-6029430248329738585,1
557242175,7617896103283318209,1
557558999,-1832133547832308918,1
557625940,-7783116731369607382,1
558471461,8739963731311611731,1
558577298,-3439477823014996559,1
558623398,5792473240737972224,2
558858276,5460294521761604818,1
560209970,7723621909486009309,2
560509154,3792983169229814167,1
561024559,-1836375542406851154,1
562069488,167455033677079280,2
563102577,-6796802707908300238,1
563600924,-1733192392529380634,2
563662489,-9125006306495344722,5
563691501,7020076827863004605,1
563815174,-734568792429341144,1
563838365,1586482258735192419,1
564577739,7574725976041753133,2
564609095,3408954744225036751,1
565368264,5595588300080955871,1
565816281,4258986096047706905,1
565843500,-6593552284155101749,1
566150054,536192537942421077,1
566446459,-2631454261233573660,1
566528814,-4643297745253946135,1
566546881,-6041801238366683084,1
567541363,-2096909361416684333,1
568070717,-1413723586537913890,2
571192334,-1794115891139605616,1
571224766,-1735531304117430735,2
571665689,-8023349009168374607,1
571737885,-3119864813029347011,1
572074452,2539509111188903251,2
572866310,3256068160393144211,1
573872757,5134531242352914240,2
574814708,4578481740660579344,2
576128417,-6612563951842861901,2
576158296,2343019681094276979,1
576638577,-1559885955216399321,1
577090118,1709048633345874503,1
577300047,7072986812919811448,1
577304159,4584485974774986288,2
577377413,6987591569917961377,1
577489413,8393433083378160705,2
578305883,1852984005734457080,1
581064826,-8456200335051666569,1
582038673,678960866452798339,2
583941667,-5582936981641157379,1
585002404,-9219549102668777674,1
585439502,-1636731466610913671,2
585866849,-431035517475645555,1
585871107,9107522679973925321,2
585945223,4495802642897911343,1
585968039,6785812508370598161,4
586014235,-2515836507645925576,1
586816158,-3963525696193667328,1
588310965,-2865306596091497283,3
588386974,-8625102706602743645,1
589111823,-8714934067033117774,1
589524594,-5180397524087224795,1
590697818,-4318429618841681545,1
592735595,3948495157233640305,1
593519995,-2841609437527930293,2
593711002,3029520806311885775,8
593966072,-1962425393291699443,2
594853057,2207834248281260644,2
595309273,-2505202202655228041,1
595465087,4058920762604823183,1
595703619,8691618376381142862,1
595865268,6990692098614397569,1
598393764,-2967449681830522536,1
598974424,1820399856382670030,2
600108353,-1251179033376060013,1
600232964,-4228155339819071674,1
600899813,-6052062015579671088,2
600939530,8986016229895705834,2
601089165,-2462250064388128980,1
601194502,8322200893533444473,1
601634989,-7714277624443839635,2
602745284,5181786262831120816,2
602945125,2944060408120468943,1
603536170,3616755634472738089,1
606713389,-9157596252464734639,1
606823551,-2026786695583994427,3
608407898,-6333639307012130942,1
611058226,732125302782687167,1
611733183,-4008328474955987124,1
612356867,-9028079326084980040,1
613378676,366469429597910073,1
613488353,2728050371524455502,1
613679095,534973363113303006,1
614358164,8305692457188848815,2
616969586,-5889452025403135542,1
618323957,8714217897906710883,1
618384392,-8526330871576421355,2
619278378,5929164123335130061,1
620434876,1392892757884097424,1
622123429,-7493626487089668762,2
622283996,6897086725176176766,1
622692694,-1123919886933866019,1
