src,dst,weight,relationship
-2807565745278485323,-1.460959206431399e+18,2,mention
-2807565745278485323,-1.3149623169087345e+18,1,mention
-2807565745278485323,-2.637120098425586e+17,1,mention
-2807565745278485323,2.3258962689372626e+18,2,mention
-2807565745278485323,4.0496259811464975e+18,1,mention
-2797648503729718531,-3.4426414276017987e+18,2,mention
-2797648503729718531,-3.4352719192991155e+18,2,mention
-2797648503729718531,-2.6568315244231245e+17,1,mention
-2797648503729718531,2.9058393077599584e+17,1,mention
-2797648503729718531,3.759232257410661e+18,1,mention
-2797648503729718531,8.411583037315134e+18,1,mention
-2797648503729718531,8.581318334381256e+18,1,mention
-2797648503729718531,8.708536428862785e+18,2,mention
-2791086749854180922,-4.648613979382152e+18,1,mention
-2789959522570679267,-8.489082269243149e+18,1,mention
-2789959522570679267,2.367679390233015e+18,1,mention
-2789672052958469230,4.503995431403386e+18,1,mention
-2778546014396753395,3.639413545182225e+18,1,mention
-2777543784877283707,7.367275668429985e+18,1,mention
-2771042967509996158,5.94662362651564e+18,1,mention
-2771042967509996158,7.985716652380615e+18,1,mention
-2763874527728865590,-3.701328099477714e+18,1,mention
-2762938417976559467,5.654773781367169e+18,2,mention
-2761701942020719015,-7.85498293301977e+18,1,mention
-2756303375332838743,-6.628036298117899e+18,1,mention
-2753971737195419308,-8.662449280427938e+18,1,mention
-2753971737195419308,-8.105001917378139e+18,1,mention
-2752634430708479874,-8.633996498545279e+17,1,mention
-2752634430708479874,-6.520361943616908e+17,1,mention
-2752634430708479874,3.2423973258631813e+18,1,mention
-2751144824477482391,3.5877568581939456e+18,1,mention
-2751144824477482391,4.898147017742244e+18,1,mention
-2751144824477482391,8.472997360700455e+18,1,mention
-2749766513671962288,2.51581502099898e+18,1,mention
-2743851995634796976,5.315458963957749e+18,1,mention
-2743777829007525999,-2.9763140035995346e+18,2,mention
-2742053661056149156,-7.713440914794613e+18,1,mention
-2738209299507032829,7.306432540935052e+18,1,mention
-2733211650681532672,-5.283956111643854e+18,1,mention
-2727950135883936591,-6.964777043749635e+18,1,mention
-2727950135883936591,1.4594735718391127e+18,1,mention
-2727950135883936591,2.0810603396733123e+18,2,mention
-2725590561977135204,2.1917937653184596e+18,1,mention
-2722729471329080281,-4.970825298935797e+18,1,mention
-2722729471329080281,2.9058393077599584e+17,1,mention
-2720679053222057540,5.601501491115737e+18,1,mention
-2716892427514664018,-4.2488974948032666e+17,1,mention
-2714072831556406768,2.9058393077599584e+17,1,mention
-2714072831556406768,3.785872566183522e+18,1,mention
-2713980962984538897,2.3461514151756524e+18,1,mention
-2713388866430396918,-5.332563828591641e+18,1,mention
-2713388866430396918,7.230191813759731e+17,1,mention
-2713388866430396918,6.887676928681452e+18,1,mention
-2712904775024051286,-2.5845170895762427e+18,1,mention
-2712904775024051286,5.063863965644676e+17,1,mention
-2709857452251106970,-4.043989665682833e+17,1,mention
-2700493432975626595,-9.123404986566373e+18,1,mention
-2700493432975626595,-4.771485418844616e+17,1,mention
-2700493432975626595,6.374329920073866e+18,1,mention
-2695767207667454145,8.077641204305805e+17,1,mention
-2695767207667454145,5.622094998889773e+18,1,mention
-2684617417012882285,-2.3391560818562944e+18,1,mention
-2683114125365609304,5.94662362651564e+18,1,mention
-2675368588657072225,-8.125082724484548e+18,1,mention
-2675368588657072225,9.16608205201629e+18,1,mention
-2668971642788254905,-8.69160585222294e+18,1,mention
-2663093267935711818,-7.608927418563236e+18,1,mention
-2663093267935711818,-6.342041370305147e+18,1,mention
-2662450555218962011,-3.660987062731323e+18,1,mention
-2662450555218962011,-2.9763140035995346e+18,1,mention
-2662450555218962011,7.342651461270014e+18,1,mention
-2638279732935402166,-3.1011348267166536e+18,1,mention
-2631348756877925334,-1.224852724008178e+18,1,mention
-2630323431591245188,-4.5283382820957133e+18,1,mention
-2630323431591245188,3.4350904126911626e+18,1,mention
-2630323431591245188,6.716316450802221e+18,1,mention
-2621354201184741951,8.068619560660449e+18,1,mention
-2615246336222933809,5.347199675836981e+18,1,mention
-2615112608853942800,4.416895982364406e+18,1,mention
-2611148211347398115,3.185286773054292e+18,1,mention
-2611122982116048118,5.786368273895972e+17,1,mention
-2611122982116048118,1.6341019647923853e+18,1,mention
-2611122982116048118,3.8876534489877294e+18,1,mention
-2611122982116048118,4.38597731601533e+18,1,mention
-2610255999189126362,-7.552430695485866e+18,1,mention
-2610255999189126362,6.042351604781703e+18,1,mention
-2608056619211527892,-7.863839200992545e+18,1,mention
-2608056619211527892,-7.22069946565015e+18,1,mention
-2608056619211527892,-6.933347426829049e+18,2,mention
-2608056619211527892,-3.9289086379920625e+18,1,mention
-2608056619211527892,-3.0108734273165394e+18,2,mention
-2608056619211527892,1.9695254070277484e+16,1,mention
-2608056619211527892,3.995518362707455e+17,1,mention
-2608056619211527892,2.056909559261329e+18,2,mention
-2608056619211527892,3.191119773962833e+18,1,mention
-2608056619211527892,5.23972609552464e+18,1,mention
-2607757568923604278,-1.9330809879002122e+18,1,mention
-2606973687835307845,9.015090940417556e+18,1,mention
-2605076253032488441,-8.123975120423235e+18,1,mention
-2605076253032488441,3.1581342738368476e+18,1,mention
-2605076253032488441,4.1225017360969073e+18,1,mention
-2605076253032488441,7.404555605899469e+18,1,mention
-2605076253032488441,7.441213195272856e+18,1,mention
-2605076253032488441,9.092006144493379e+18,1,mention
-2595776251218850002,-2.0471419141151194e+18,1,mention
-2592050268042874312,5.812956499868176e+18,1,mention
-2591342309090231975,-4.7546791180324e+18,2,mention
-2591342309090231975,-4.146492846459417e+18,1,mention
-2591342309090231975,8.73190423425764e+18,2,mention
-2584048726699039920,-1.8415897406222214e+17,1,mention
-2580045214398033591,8.251339649866848e+18,1,mention
-2575751857367257821,-8.843580096094211e+16,1,mention
-2574089163984069228,-3.4426414276017987e+18,1,mention
-2574089163984069228,-4.7575725853229414e+17,1,mention
-2574089163984069228,7.209114177858193e+18,1,mention
-2564416938829283740,-3.9861024080106737e+18,1,mention
-2559431223949139649,-6.100455612952762e+18,1,mention
-2558344068384050308,-8.107359417865605e+18,1,mention
-2557949193723084544,5.761639047607302e+18,3,mention
-2557949193723084544,7.173815175004415e+18,1,mention
-2552476595883668003,1.3748507265576466e+18,1,mention
-2531603844346320074,-1.772275619010612e+18,3,mention
-2525458161297816012,2.1625563447663032e+18,1,mention
-2522919948889333470,-1.5027632540103414e+18,1,mention
-2522919948889333470,6.809285697434062e+18,1,mention
-2515836507645925576,-7.354526267358535e+18,1,mention
-2499226430844829349,3.1625729006047066e+17,1,mention
-2493614121515639153,-7.999637086865235e+18,1,mention
-2493614121515639153,-3.107011293175889e+18,1,mention
-2493614121515639153,3.471626626210904e+18,1,mention
-2486101334722599890,-2.3218048675318086e+17,1,mention
-2486101334722599890,2.9058393077599584e+17,1,mention
-2485393232644280753,5.879780870213505e+18,1,mention
-2483382858546995280,4.6042900646018427e+18,1,mention
-2475614345860145370,-1.7852180747221007e+18,1,mention
-2475614345860145370,-9.174352086219583e+17,1,mention
-2463362190398630520,-2.9763140035995346e+18,1,mention
-2463362190398630520,-8.783709146264902e+17,1,mention
-2463362190398630520,-2.539101286309361e+17,1,mention
-2463362190398630520,1.7447015604964643e+17,1,mention
-2463362190398630520,6.031370980697783e+18,1,mention
-2463057521649475715,-1.0330140994584489e+18,1,mention
-2462438420496943131,3.8426235039830554e+18,1,mention
-2462438420496943131,5.148673566339673e+18,1,mention
-2462438420496943131,7.488039389713845e+18,1,mention
-2462250064388128980,-4.3380467422851133e+18,1,mention
-2462250064388128980,5.2286316853179194e+17,1,mention
-2453335270562233567,-3.973461607036075e+18,1,mention
-2452599707816611028,-4.4311984299578424e+18,2,mention
-2451303469134144147,6.182184221600146e+18,1,mention
-2435462805405740309,-2.029229920303955e+17,1,mention
-2431071283307678394,-2.313428259303994e+18,1,mention
-2431071283307678394,-5.835507925652557e+16,1,mention
-2421117935876605683,-4.877603445461304e+18,1,mention
-2418307297557646585,8.696352921713506e+18,1,mention
-2416680468005170229,-8.677033556587377e+18,1,mention
-2414788657356894006,2.3896775697100877e+18,1,mention
-2407882596957263508,-3.991096617128896e+18,1,mention
-2406444234354561973,8.313113997848489e+18,1,mention
-2404416119545280034,-3.321905705566453e+18,1,mention
-2404416119545280034,-1.9299674798167532e+18,1,mention
-2403862062521733265,-4.117497149780572e+18,1,mention
-2396890805841781177,-5.750982787071869e+18,1,mention
-2396890805841781177,-4.3446240038715965e+18,1,mention
-2395553774346691367,-3.92032666089269e+18,1,mention
-2392814923967447286,-9.021637597570607e+18,1,mention
-2392011618150441788,-4.1344846175287706e+18,1,mention
-2390821876073840770,-8.437378420172622e+18,1,mention
-2390821876073840770,2.2273712669661036e+18,1,mention
-2390821876073840770,2.9546369975428014e+18,1,mention
-2390821876073840770,3.758665504084911e+18,1,mention
-2387579111574688322,3.0775239027719485e+18,1,mention
-2383026383441791322,-1.6109903641650417e+18,1,mention
-2382365709503123449,9.16608205201629e+18,1,mention
-2379417121345883390,7.790285421406337e+18,1,mention
-2379252177190747479,-3.5032257884835287e+18,1,mention
-2376287794759223040,8.50262084106688e+18,1,mention
-2371725670671488310,-7.409733824047831e+18,1,mention
-2365928762848621314,-8.455181697475995e+18,1,mention
-2361626727604432151,-4.608863434957184e+18,1,mention
-2361626727604432151,2.9546369975428014e+18,2,mention
-2361626727604432151,3.82836407924389e+18,1,mention
-2361626727604432151,9.038076990822e+18,1,mention
-2358187098568089753,2.4406296718123423e+18,1,mention
-2355201771750011264,-3.2734916368654423e+18,1,mention
-2353296648205547310,1.9686231896641329e+18,1,mention
-2353296648205547310,7.340658097428991e+18,1,mention
-2352205413713828485,-1.075957860819397e+18,1,mention
-2352205413713828485,7.000227518410854e+18,1,mention
-2351436500328290701,-6.191472692742175e+18,2,mention
-2351436500328290701,3.809563438108331e+18,2,mention
-2344882419296397293,2.2604873431064484e+18,1,mention
-2344882419296397293,6.327123960406508e+18,1,mention
-2336547785224129479,-1.6269654706473926e+17,1,mention
-2330500547753961683,-7.230453523296941e+18,1,mention
-2330500547753961683,8.766509621783006e+18,2,mention
-2320680064933861119,-6.631316574497033e+18,1,mention
-2320680064933861119,5.912446816153941e+18,1,mention
-2312050511720633732,-4.1331926439941596e+18,1,mention
-2309775960942729739,5.357150451639638e+18,1,mention
-2303199396681856923,4.694963843696154e+18,1,mention
-2303199396681856923,8.103436678941237e+18,1,mention
-2285785695541287988,-2.0880984655080896e+17,1,mention
-2283201245292097109,8.13799426578646e+18,1,mention
-2281467755609117625,-2.6829434407551196e+18,1,mention
-2281467755609117625,7.998897383984864e+18,1,mention
-2235866781530381194,-6.723254875121631e+18,1,mention
-2225877990644814315,-1.589804234523789e+18,1,mention
-2223819943496379067,-3.1487392885760476e+18,1,mention
-2223819943496379067,4.432283520220871e+18,1,mention
-2216739327241131468,7.342651461270014e+18,1,mention
-2213265055563615114,4.154371605773097e+18,1,mention
-2210025089223282198,3.095559318596798e+17,1,mention
-2204100788692720536,-4.2488974948032666e+17,1,mention
-2202083084478523858,-6.037648703189852e+17,1,mention
-2201258288839830141,7.930680370774695e+18,1,mention
-2197741681285017791,2.6938185051237878e+17,1,mention
-2196222680559178680,-7.311343872499807e+18,1,mention
-2196222680559178680,-5.79447009871878e+17,1,mention
-2187038084144510375,-4.855188360781179e+18,1,mention
-2180615117426321795,-8.677033556587377e+18,1,mention
-2174220596640869155,-8.962276325035582e+18,1,mention
-2174220596640869155,-6.67299578806878e+18,1,mention
-2174220596640869155,1.4807331122998305e+18,1,mention
-2172710501980086520,-3.2686955474478637e+17,1,mention
-2170145646717984787,-7.534272965886569e+18,2,mention
-2170145646717984787,4.099333550471297e+18,3,mention
-2170145646717984787,8.429674441712691e+18,1,mention
-2169082486550876244,-4.057790521729056e+18,2,mention
-2169082486550876244,-1.1290699963845855e+18,1,mention
-2169082486550876244,-2.792084432410166e+17,2,mention
-2169082486550876244,2433003041625847.0,2,mention
-2169082486550876244,4.619711224663629e+17,2,mention
-2169082486550876244,3.3379254024682967e+18,2,mention
-2169082486550876244,8.420809252284754e+18,2,mention
-2167439142673083048,-8.575813081477618e+18,1,mention
-2167439142673083048,-6.676589874931251e+18,1,mention
-2167439142673083048,-4.162342350868494e+18,1,mention
-2166191991899358791,-5.527577427468544e+18,1,mention
-2160827419608424341,-8.490295388723476e+18,1,mention
-2160827419608424341,-7.676915097140297e+18,1,mention
-2160827419608424341,-6.709061951990767e+18,1,mention
-2160827419608424341,-2.7661089823443374e+18,1,mention
-2160827419608424341,-2.761965635110284e+18,1,mention
-2160827419608424341,2.462519302906028e+18,1,mention
-2148143981376876152,-3.088624558316019e+18,1,mention
-2148143981376876152,7.921841493298407e+18,1,mention
-2144176093952740093,4.837248910597399e+18,1,mention
-2143804184073972266,-9.215745987174834e+18,1,mention
-2143804184073972266,-8.772947018300393e+18,1,mention
-2143804184073972266,-7.92192464010482e+18,1,mention
-2143804184073972266,-7.429019446790185e+18,1,mention
-2143804184073972266,-5.330657110234469e+18,1,mention
-2143804184073972266,-5.195836920756184e+18,1,mention
-2143804184073972266,-2.0471419141151194e+18,1,mention
-2143804184073972266,-1.4945896385979845e+18,1,mention
-2143804184073972266,2.3848088636699663e+18,1,mention
-2143804184073972266,2.7767366593058196e+18,1,mention
-2143804184073972266,3.2742237272284114e+18,1,mention
-2143804184073972266,5.594224097244061e+18,1,mention
-2139907577383743732,-3.562170249641875e+18,1,mention
-2135019779671148910,7.69734843356738e+18,1,mention
-2127827652686226922,-6.57713902166757e+18,1,mention
-2126194353089345908,-7.372683004576393e+18,1,mention
-2123810043905873269,6.997577534869285e+17,1,mention
-2116506220348859453,4.870482632663738e+18,1,mention
-2113286549228519391,-2.0430723723089144e+18,1,mention
-2113286549228519391,4.217631189185832e+18,1,mention
-2096909361416684333,3.6326019819306573e+18,1,mention
-2093356253217491036,1.2937238118817795e+18,1,mention
-2092849371063212693,-2.6981764456231173e+18,1,mention
-2088438330735090020,-4.047767107556834e+17,2,mention
-2072829879734931331,-3.8679719944407747e+18,2,mention
-2072829879734931331,3.742647991419864e+18,2,mention
-2071844922937225717,-2.939531971843423e+18,1,mention
-2071391582236287797,2.566812931543702e+18,1,mention
-2071391582236287797,4.498588415593081e+18,1,mention
-2056796208554497013,-3.660987062731323e+18,2,mention
-2056796208554497013,-3.3817869624478085e+18,1,mention
-2056796208554497013,-3.380236177962593e+18,1,mention
-2056796208554497013,-2.9763140035995346e+18,2,mention
-2056796208554497013,-2.3928800882804024e+18,1,mention
-2056796208554497013,7.532923051526705e+17,1,mention
-2056796208554497013,4.632301711644869e+18,1,mention
-2054660255129603377,-7.41328771095434e+18,1,mention
-2054660255129603377,-6.986057812640795e+18,1,mention
-2054660255129603377,-2.786583918289973e+18,1,mention
-2054660255129603377,-3.15991398201132e+17,1,mention
-2053976514336376649,-3.7331101794216617e+18,1,mention
-2050053003554345152,7.089745429060145e+18,1,mention
-2049955993942168001,-9.195117318347915e+18,1,mention
-2049955993942168001,6.569599489065258e+18,1,mention
-2049405664838429897,-8.723316611957597e+18,1,mention
-2047143256493874146,8.677438959755719e+18,1,mention
-2041726796727484384,-9.174352086219583e+17,1,mention
-2041726796727484384,5.636066932852813e+18,1,mention
-2040837161350332340,-5.720178439844803e+18,1,mention
-2037555652822766047,1.2919228828557783e+18,1,mention
-2036718941291328226,8.670142873792771e+18,1,mention
-2032106776696864919,-7.797089053086463e+18,1,mention
-2032106776696864919,-7.609058649727867e+18,1,mention
-2032106776696864919,3.823909269495129e+18,2,mention
-2032106776696864919,7.985716652380615e+18,1,mention
-2030600029142696786,-8.075556109886534e+18,1,mention
-2029898421784858946,-8.782022034368177e+18,2,mention
-2029898421784858946,1.908373313217287e+18,1,mention
-2029898421784858946,4.2154521155863537e+18,1,mention
-2029898421784858946,7.674987093906847e+18,2,mention
-2029898421784858946,7.971914586876059e+18,1,mention
-2027623601045790195,-8.024659597912907e+18,1,mention
-2027623601045790195,5.649054288266316e+18,1,mention
-2027623601045790195,8.953412531570212e+18,1,mention
-2026786695583994427,-8.829421510179953e+18,1,mention
-2026786695583994427,4.1508561260151034e+17,2,mention
-2026749129055805631,-8.209210239550837e+18,1,mention
-2026749129055805631,-5.056359724133961e+18,2,mention
-2024994097838435911,-5.283956111643854e+18,1,mention
-2023753312305311423,-6.951379890030493e+18,1,mention
-2023753312305311423,-4.995968381090714e+18,1,mention
-2023753312305311423,-4.360536741282849e+18,1,mention
-2023753312305311423,-1.8080670055359933e+18,2,mention
-2021673626335505938,-4.4302446581130644e+18,1,mention
-2013978200181129126,-6.120485853013628e+18,1,mention
-2007968488250885152,-5.394552753102358e+18,1,mention
-2006819371237196700,-3.663718206196133e+16,1,mention
-2003127003645809159,6.080113832677595e+18,1,mention
-2003127003645809159,8.703697026358556e+18,1,mention
-1996494489574455514,-3.4264540853596155e+18,1,mention
-1996494489574455514,2.4385534869002066e+18,1,mention
-1996494489574455514,7.742481614813558e+18,1,mention
-1992235106704082853,7.792333720392075e+18,1,mention
-1986999672180442178,-1.1386711771184058e+18,1,mention
-1986768020774950455,-3.1946873808291103e+18,1,mention
-1986379520374473916,-1.3727948758335327e+18,1,mention
-1986379520374473916,8.759895704203486e+18,1,mention
-1982591255721486426,-2.22929363384141e+18,1,mention
-1982591255721486426,-1.0029574013989617e+18,1,mention
-1982591255721486426,3.5649850388058066e+18,1,mention
-1982591255721486426,4.2803814702475597e+18,1,mention
-1982591255721486426,5.160167539930593e+18,1,mention
-1982591255721486426,7.054857355011713e+18,1,mention
-1982591255721486426,8.359504811804757e+18,1,mention
-1979806670112280168,-1.696378950844367e+18,1,mention
-1979806670112280168,4.6287670194268845e+17,1,mention
-1976765570621353589,8.077944847017626e+17,1,mention
-1969390291579556679,-1.6540141708132424e+18,1,mention
-1969390291579556679,1.4455786959522168e+18,1,mention
-1967551622594948746,-2.77283167531884e+18,1,mention
-1967551622594948746,1.771792978033662e+18,1,mention
-1967551622594948746,6.008896187174376e+18,1,mention
-1964955088061355848,1.0293810653415907e+17,1,mention
-1962425393291699443,-5.887615622557546e+18,1,mention
-1962425393291699443,-5.527577427468544e+18,1,mention
-1960124749531418574,3.9128957375605386e+18,1,mention
-1951534762629735126,-1.6147646780598216e+18,1,mention
-1948902138426336930,-1.4135704299730097e+18,1,mention
-1946164061160034353,-5.333047820005105e+18,1,mention
-1946164061160034353,-2.671804386265807e+17,1,mention
-1940144102837293790,4.467197293156686e+18,1,mention
-1939248586983115492,4.930331365199124e+18,1,mention
-1938637877307646514,2.1817085013849618e+18,2,mention
-1935414847035740606,-4.925571714287259e+18,1,mention
-1933471255561407548,-6.126188268657707e+18,1,mention
-1933471255561407548,-5.68715484919264e+18,2,mention
-1933471255561407548,7.57965754970989e+18,1,mention
-1932802809429621728,3.9128957375605386e+18,1,mention
-1928567345349247680,4.1826787527383245e+18,1,mention
-1922725424043517497,7.99478791996119e+18,1,mention
-1922725424043517497,8.212893066749086e+18,1,mention
-1919467817977431490,-7.248439777195103e+18,2,mention
-1919467817977431490,-2.761965635110284e+18,5,mention
-1917136468336579600,-5.090777417347538e+18,1,mention
-1917136468336579600,-1.9131604446640038e+18,1,mention
-1912882173544488961,-2.941697144464154e+17,1,mention
-1906035237941604910,-1.0859622521910729e+18,1,mention
-1905862204997563091,-3.265947910788118e+17,1,mention
-1903270089118254483,-5.74504023709273e+18,1,mention
-1903270089118254483,-2.9763140035995346e+18,1,mention
-1903270089118254483,7.342651461270014e+18,3,mention
-1903270089118254483,8.802676191856868e+18,1,mention
-1892033799938214230,-2.402254300267817e+16,1,mention
-1890095417857765236,-8.173551244711905e+18,1,mention
-1890095417857765236,5.51108140371836e+17,2,mention
-1890095417857765236,6.504617305835789e+17,1,mention
-1890095417857765236,5.419942042688245e+18,1,mention
-1890095417857765236,8.101634449475809e+18,1,mention
-1888251070378196578,-1.453444856522626e+18,1,mention
-1883998179225507952,6.820680650493764e+18,1,mention
-1881191699427260976,-6.974590034843357e+18,1,mention
-1881191699427260976,7.72276666877722e+18,1,mention
-1877284570931434334,-5.468589195264343e+18,1,mention
-1877284570931434334,-4.5490499027372206e+18,1,mention
-1877284570931434334,-2.968871377716694e+18,1,mention
-1877284570931434334,6.639903494107553e+17,1,mention
-1877284570931434334,1.4025204964244913e+18,1,mention
-1877284570931434334,3.32313181511779e+18,1,mention
-1877284570931434334,3.957990023036641e+18,1,mention
-1877284570931434334,5.217014633469266e+18,1,mention
-1877284570931434334,6.764904026070607e+18,1,mention
-1877284570931434334,7.122240676079612e+18,2,mention
-1877284570931434334,7.516438266497085e+18,1,mention
-1872818670601671881,3.1396996481970975e+18,1,mention
-1854382692582758827,-1.8648571750387942e+18,1,mention
-1854382692582758827,7.597891895144485e+18,1,mention
-1853729519720838909,-5.658055352709812e+18,1,mention
-1853513102903341203,-2.4075862507050604e+18,1,mention
-1848783862619955093,-9.87071491187516e+17,2,mention
-1848783862619955093,1.4668986812849162e+18,1,mention
-1844738717336659406,5.725018632948521e+18,1,mention
-1836375542406851154,1.5594972257815076e+18,1,mention
-1836375542406851154,7.767155027532506e+18,1,mention
-1832427152340772180,-5.658055352709812e+18,1,mention
-1832427152340772180,-4.656420067255068e+18,1,mention
-1832427152340772180,-6.477153795170619e+17,1,mention
-1832427152340772180,3.0625119406802744e+18,1,mention
-1832133547832308918,5.73839493270427e+18,1,mention
-1824619033102846718,-9.013925974522194e+18,1,mention
-1824619033102846718,-5.736629460162054e+18,1,mention
-1824619033102846718,-2.541493320610496e+18,1,mention
-1824619033102846718,1.0952059901815358e+17,1,mention
-1823399305003029787,1.1415311649630918e+18,1,mention
-1821741914715058100,8.154109402637048e+18,1,mention
-1812594023046767637,6.982077227296586e+18,1,mention
-1812528708187415965,-9.139152163693783e+18,1,mention
-1812528708187415965,-5.334831914515886e+18,1,mention
-1812528708187415965,1.5740934575004833e+18,1,mention
-1812528708187415965,1.6761820165143427e+18,1,mention
-1806962164027019661,-3.734996693768258e+18,1,mention
-1795805721540968086,7.342651461270014e+18,1,mention
-1794115891139605616,6.28116207364611e+17,1,mention
-1786318551223445144,-6.170343673707114e+18,1,mention
-1779581964055882217,-7.910549405472302e+17,1,mention
-1779581964055882217,1.1547596114973253e+18,1,mention
-1779581964055882217,2.0308381276022925e+18,1,mention
-1779581964055882217,5.345511356391726e+18,1,mention
-1779453053535919679,-8.981398845229745e+18,1,mention
-1779453053535919679,-6.476502444939737e+18,1,mention
-1779453053535919679,3.950092652270197e+18,1,mention
-1779250910357694626,-4.3446240038715965e+18,1,mention
-1779250910357694626,8.035132605833682e+18,1,mention
-1778875057216627976,7.935159086855194e+18,1,mention
-1774849088696049831,-6.823579948154989e+18,1,mention
-1774849088696049831,-2.761965635110284e+18,1,mention
-1773896229563347582,-5.467731512898082e+18,1,mention
-1773896229563347582,-4.4536038359275945e+18,1,mention
-1773896229563347582,-4.0834831088022405e+18,1,mention
-1773896229563347582,-2.4074143679823826e+18,1,mention
-1773896229563347582,1.46673920341633e+18,1,mention
-1773896229563347582,1.4851078628682703e+18,1,mention
-1773896229563347582,6.148849886082758e+18,1,mention
-1772525947967132526,8.104514131004578e+18,1,mention
-1770130650993546909,3.2439374801133814e+18,1,mention
-1759896271544807794,-7.546887045321975e+18,1,mention
-1759896271544807794,-1.9267906497477225e+18,1,mention
-1759663708065784122,-1.0742836190118856e+18,1,mention
-1759663708065784122,1.147261857512187e+18,1,mention
-1759663708065784122,3.547371579779227e+18,1,mention
-1759663708065784122,5.23498120674592e+18,2,mention
-1759663708065784122,7.174703675846996e+18,1,mention
-1755611765985343432,-8.538480945801872e+18,1,mention
-1754090085339249511,2.491558365511514e+18,1,mention
-1749955054538081553,-8.461401059454431e+18,1,mention
-1749955054538081553,-7.723381844185896e+18,1,mention
-1749955054538081553,-7.281640792574888e+18,1,mention
-1749955054538081553,-6.933347426829049e+18,1,mention
-1749955054538081553,-6.218128185585659e+18,1,mention
-1749955054538081553,-5.920563842406146e+18,1,mention
-1749955054538081553,-5.456184404250242e+18,1,mention
-1749955054538081553,-3.9611498245588936e+18,1,mention
-1749955054538081553,-3.5677197068701983e+18,1,mention
-1749955054538081553,-3.03745538681282e+18,1,mention
-1749955054538081553,-1.8757595650197222e+18,1,mention
-1749955054538081553,-1.6223119767111012e+18,1,mention
-1749955054538081553,-1.224811216387088e+18,1,mention
-1749955054538081553,-1.2220473338374543e+18,1,mention
-1749955054538081553,-1.0048594849623812e+18,1,mention
-1749955054538081553,-9.453837314129462e+17,1,mention
-1749955054538081553,-8.783709146264902e+17,1,mention
-1749955054538081553,2.9058393077599584e+17,1,mention
-1749955054538081553,6.250650641306356e+17,1,mention
-1749955054538081553,1.46860435631442e+18,1,mention
-1749955054538081553,2.2604873431064484e+18,1,mention
-1749955054538081553,2.40376924605528e+18,1,mention
-1749955054538081553,4.259685484145764e+18,1,mention
-1749955054538081553,4.887012624378574e+18,1,mention
-1749955054538081553,6.026894879769116e+18,1,mention
-1749955054538081553,6.031370980697783e+18,1,mention
-1749955054538081553,8.322140171749506e+18,1,mention
-1748876491902217675,-8.773858551217935e+18,2,mention
-1748876491902217675,-6.766586856335504e+18,1,mention
-1746281131559311503,-3.9703315106717194e+18,1,mention
-1746281131559311503,8.60715623200702e+18,1,mention
-1746128344316925442,7.10200140638682e+18,1,mention
-1744949496913312506,3.243267500684103e+18,1,mention
-1743820914526939252,-4.4740607960274637e+18,1,mention
-1735649063705437522,-3.9192409338503557e+18,1,mention
-1735649063705437522,8.472997360700455e+18,1,mention
-1735531304117430735,7.856667739181207e+18,1,mention
-1733969587183840000,2.094188711540497e+18,1,mention
-1733192392529380634,-5.402090268534236e+18,1,mention
-1733192392529380634,9.072773552035565e+18,1,mention
-1728383225426606937,-8.481059926838198e+18,1,mention
-1728383225426606937,2.014253170099719e+18,1,mention
-1728383225426606937,4.010935669658445e+18,1,mention
-1703776310943945152,9.211184723717491e+18,1,mention
-1694579648269995896,-5.081355426766318e+18,1,mention
-1691821623366904018,-7.41389916318405e+18,1,mention
-1691821623366904018,3.0532650881599416e+18,1,mention
-1690886491485565658,-3.16642893862727e+18,1,mention
-1688543863325421171,8.964675664355032e+18,1,mention
-1685655444364929999,-4.972308329452009e+18,1,mention
-1685655444364929999,8.988212450080549e+18,1,mention
-1683143259044168993,5.52998039410961e+18,1,mention
-1676345101868703598,-2.3928800882804024e+18,1,mention
-1671124733743542491,-1.8736640543975675e+18,1,mention
-1671124733743542491,3.100460874151088e+18,1,mention
-1671124733743542491,5.779399829546734e+18,1,mention
-1670279054823355565,7.151117718168678e+18,1,mention
-1665689516034870417,-8.39117632180928e+18,1,mention
-1665689516034870417,-2.722029979248153e+18,1,mention
-1658958150025510314,-7.689651829379044e+18,1,mention
-1653735867591123350,-5.073217073272322e+18,1,mention
-1652982558103091785,-8.436190936880641e+18,1,mention
-1651421761754344439,-3.9686113519550715e+18,1,mention
-1650563545676129647,-2.761965635110284e+18,1,mention
-1648345747511773431,2.34623588687399e+18,1,mention
-1647205638260069137,8.523307525331153e+18,1,mention
-1636731466610913671,-1.9330809879002122e+18,2,mention
-1635585594291634003,-1.9786803656265613e+18,2,mention
-1631448867120208436,-7.795899432017774e+18,1,mention
-1630303293430155532,-6.120485853013628e+18,1,mention
-1629090019774589753,-7.858014425577915e+18,1,mention
-1629090019774589753,5.230720172446134e+18,1,mention
-1620818227995504263,7.342651461270014e+18,2,mention
-1618559579982478355,3.080364801732753e+18,1,mention
-1618559579982478355,4.70167842877887e+18,2,mention
-1600825213815675591,-3.988918636173577e+18,1,mention
-1600825213815675591,-2.43487428181058e+18,1,mention
-1600825213815675591,2.019816731757809e+18,1,mention
-1600825213815675591,7.456344890590424e+18,1,mention
-1595533958206458281,-6.949006738651654e+18,1,mention
-1595533958206458281,1.710502426912204e+18,1,mention
